,Caudal afluente médio diário (m3/s),FLAG,Caudal afluente médio diário mensal (m3/s),FLAG,Caudal bombeado médio diário (m3/s),FLAG,Caudal descarregado médio diário (m3/s),FLAG,Caudal efluente médio diário (m3/s),FLAG,Caudal transferido horário (m3/s),FLAG,Caudal turbinado médio diário (m3/s),FLAG,Consumo para producão de energia mensal (dam3),FLAG,Consumo para usos diversos mensal (dam3),FLAG,Cota da albufeira (m),FLAG,Cota da albufeira na última hora (m),FLAG,Descarga de fundo mensal (dam3),FLAG,Descarga de superficie mensal (dam3),FLAG,Volume afluente Mensal (dam3),FLAG,Volume armazenado (convencional) (dam3),FLAG,Volume armazenado mensal (final do mês) (dam3),FLAG,Volume armazenado na última hora (dam3),FLAG,
01/01/2025 10:00,,,,,,,,,,,,,,,,,,,160.66,(vau),,,,,,,,,,,,,,,
01/01/2025 11:00,,,,,,,,,,,,,,,,,,,160.44,(vau),,,,,,,,,,,,,,,
01/01/2025 12:00,,,,,,,,,,,,,,,,,,,160.43,(vau),,,,,,,,,,,,,,,
01/01/2025 13:00,,,,,,,,,,,,,,,,,,,160.28,(vau),,,,,,,,,,,,,,,
01/01/2025 14:00,,,,,,,,,,,,,,,,,,,160.19,(vau),,,,,,,,,,,,,,,
01/01/2025 15:00,,,,,,,,,,,,,,,,,,,160.04,(vau),,,,,,,,,,,,,,,
01/01/2025 16:00,,,,,,,,,,,,,,,,,,,159.95,(vau),,,,,,,,,,,,,,,
01/01/2025 17:00,,,,,,,,,,,,,,,,,,,159.88,(vau),,,,,,,,,,,,,,,
01/01/2025 18:00,,,,,,,,,,,,,,,,,,,160.13,(vau),,,,,,,,,,,,,,,
01/01/2025 19:00,,,,,,,,,,,,,,,,,,,160.1,(vau),,,,,,,,,,,,,,,
01/01/2025 20:00,,,,,,,,,,,,,,,,,,,160.29,(vau),,,,,,,,,,,,,,,
01/01/2025 21:00,,,,,,,,,,,,,,,,,,,160.35,(vau),,,,,,,,,,,,,,,
01/01/2025 22:00,,,,,,,,,,,,,,,,,,,160.36,(vau),,,,,,,,,,,,,,,
01/01/2025 23:00,,,,,,,,,,,,,,,,,,,160.52,(vau),160.52,(vau),,,,,,,,,,,150108,,
02/01/2025 00:00,43.79,(vau),,,,,0,(vau),19.83,(vc),,,19.83,(vau),,,,,160.6,(vau),,,,,,,,,,,,,,,
02/01/2025 01:00,,,,,,,,,,,,,,,,,,,160.68,(vau),,,,,,,,,,,,,,,
02/01/2025 02:00,,,,,,,,,,,,,,,,,,,160.69,(vau),,,,,,,,,,,,,,,
02/01/2025 03:00,,,,,,,,,,,,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
02/01/2025 04:00,,,,,,,,,,,,,,,,,,,160.68,(vau),,,,,,,,,,,,,,,
02/01/2025 05:00,,,,,,,,,,,,,,,,,,,160.56,(vau),,,,,,,,,,,,,,,
02/01/2025 06:00,,,,,,,,,,,,,,,,,,,160.71,(vau),,,,,,,,,,,,,,,
02/01/2025 07:00,,,,,,,,,,,,,,,,,,,160.69,(vau),,,,,,,,,,,,,,,
02/01/2025 08:00,,,,,,,,,,,,,,,,,,,160.56,(vau),,,,,,,,,,,,,,,
02/01/2025 09:00,,,,,,,,,,,,,,,,,,,160.68,(vau),,,,,,,,,,,,,,,
02/01/2025 10:00,,,,,,,,,,,,,,,,,,,160.66,(vau),,,,,,,,,,,,,,,
02/01/2025 11:00,,,,,,,,,,,,,,,,,,,160.63,(vau),,,,,,,,,,,,,,,
02/01/2025 12:00,,,,,,,,,,,,,,,,,,,160.66,(vau),,,,,,,,,,,,,,,
02/01/2025 13:00,,,,,,,,,,,,,,,,,,,160.65,(vau),,,,,,,,,,,,,,,
02/01/2025 14:00,,,,,,,,,,,,,,,,,,,160.66,(vau),,,,,,,,,,,,,,,
02/01/2025 15:00,,,,,,,,,,,,,,,,,,,160.66,(vau),,,,,,,,,,,,,,,
02/01/2025 16:00,,,,,,,,,,,,,,,,,,,160.66,(vau),,,,,,,,,,,,,,,
02/01/2025 17:00,,,,,,,,,,,,,,,,,,,160.63,(vau),,,,,,,,,,,,,,,
02/01/2025 18:00,,,,,,,,,,,,,,,,,,,160.64,(vau),,,,,,,,,,,,,,,
02/01/2025 19:00,,,,,,,,,,,,,,,,,,,160.75,(vau),,,,,,,,,,,,,,,
02/01/2025 20:00,,,,,,,,,,,,,,,,,,,160.85,(vau),,,,,,,,,,,,,,,
02/01/2025 21:00,,,,,,,,,,,,,,,,,,,161,(vau),,,,,,,,,,,,,,,
02/01/2025 22:00,,,,,,,,,,,,,,,,,,,161.03,(vau),,,,,,,,,,,,,,,
02/01/2025 23:00,,,,,,,,,,,,,,,,,,,0,(vau),161.07,,,,,,,,,,,,152600,,
03/01/2025 00:00,,,,,,,,,,,,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
03/01/2025 01:00,,,,,,,,,,,,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
03/01/2025 02:00,,,,,,,,,,,,,,,,,,,161.08,(vau),,,,,,,,,,,,,,,
03/01/2025 03:00,,,,,,,,,,,,,,,,,,,161.09,(vau),,,,,,,,,,,,,,,
03/01/2025 05:00,,,,,,,,,,,,,,,,,,,161.09,(vau),,,,,,,,,,,,,,,
03/01/2025 06:00,,,,,,,,,,,,,,,,,,,161.06,(vau),,,,,,,,,,,,,,,
03/01/2025 07:00,,,,,,,,,,,,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
03/01/2025 08:00,,,,,,,,,,,,,,,,,,,160.84,(vau),,,,,,,,,,,,,,,
03/01/2025 09:00,,,,,,,,,,,,,,,,,,,160.68,(vau),,,,,,,,,,,,,,,
03/01/2025 10:00,,,,,,,,,,,,,,,,,,,160.68,(vau),,,,,,,,,,,,,,,
03/01/2025 11:00,,,,,,,,,,,,,,,,,,,160.63,(vau),,,,,,,,,,,,,,,
03/01/2025 12:00,,,,,,,,,,,,,,,,,,,160.56,(vau),,,,,,,,,,,,,,,
03/01/2025 13:00,,,,,,,,,,,,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
03/01/2025 14:00,,,,,,,,,,,,,,,,,,,160.61,(vau),,,,,,,,,,,,,,,
03/01/2025 15:00,,,,,,,,,,,,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
03/01/2025 16:00,,,,,,,,,,,,,,,,,,,160.85,(vau),,,,,,,,,,,,,,,
03/01/2025 17:00,,,,,,,,,,,,,,,,,,,160.85,(vau),,,,,,,,,,,,,,,
03/01/2025 18:00,,,,,,,,,,,,,,,,,,,160.98,(vau),,,,,,,,,,,,,,,
03/01/2025 19:00,,,,,,,,,,,,,,,,,,,161.06,(vau),,,,,,,,,,,,,,,
03/01/2025 20:00,,,,,,,,,,,,,,,,,,,161.06,(vau),,,,,,,,,,,,,,,
03/01/2025 21:00,,,,,,,,,,,,,,,,,,,161.2,(vau),,,,,,,,,,,,,,,
03/01/2025 22:00,,,,,,,,,,,,,,,,,,,161.17,(vau),,,,,,,,,,,,,,,
03/01/2025 23:00,,,,,,,,,,,,,,,,,,,161.27,(vau),161.27,,,,,,,,,,,,153531,,
04/01/2025 00:00,64.04,(vau),,,,,0,(vau),35.13,(vc),,,35.13,(vau),,,,,,,,,,,,,,,,,,,,,
04/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.62,,,,,,,,,,,,155700,,
05/01/2025 00:00,32.89,(vau),,,,,0,(vau),32.48,(vc),,,32.48,(vau),,,,,,,,,,,,,,,,,,,,,
05/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.39,,,,,,,,,,,,154180,,
06/01/2025 00:00,54.24,(vau),,,,,0,(vau),15.48,(vc),,,15.48,(vau),,,,,,,,,,,,,,,,,,,,,
06/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.67,,,,,,,,,,,,150840,,
07/01/2025 00:00,72.35,(vau),,,,,0,(vau),32.72,(vc),,,32.72,(vau),,,,,,,,,,,,,,,,,,,,,
07/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.23,,,,,,,,,,,,153340,,
08/01/2025 00:00,115.81,(vau),,,,,0,(vau),59.28,(vc),,,59.28,(vau),,,,,,,,,,,,,,,,,,,,,
08/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.63,,,,,,,,,,,,155730,,
09/01/2025 00:00,72.97,(vau),,,,,0,(vau),67.91,(vc),,,67.91,(vau),,,,,,,,,,,,,,,,,,,,,
09/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.64,,,,,,,,,,,,155830,,
10/01/2025 00:00,64.6,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
10/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.56,,,,,,,,,,,,155280,,
11/01/2025 00:00,53.61,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
11/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.29,,,,,,,,,,,,153620,,
12/01/2025 00:00,50.01,(vau),,,,,0,(vau),60.3,(vc),,,60.3,(vau),,,,,,,,,,,,,,,,,,,,,
12/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.68,,,,,,,,,,,,150910,,
13/01/2025 00:00,67.14,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
13/01/2025 23:00,,,,,,,,,,,,,,,,,,,160.75,(vco),160.75,(vco),,,,,,,151000,,,,151000,,
14/01/2025 00:00,76.76,(vau),,,,,0,(vau),67.06,(vc),,,67.06,(vau),,,,,,,,,,,,,,,,,,,,,
14/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.43,,,,,,,,,,,,149600,,
15/01/2025 00:00,64.17,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
15/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.2,,,,,,,,,,,,148040,,
16/01/2025 00:00,63.79,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
16/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.09,,,,,,,,,,,,147180,,
17/01/2025 00:00,101,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
17/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.53,,,,,,,,,,,,150180,,
18/01/2025 00:00,95.9,(vau),,,,,0,(vau),67.63,(vc),,,67.63,(vau),,,,,,,,,,,,,,,,,,,,,
18/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.91,,,,,,,,,,,,151930,,
19/01/2025 00:00,123.32,(vau),,,,,7.04,(vau),75.04,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
19/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.65,,,,,,,,,,,,155880,,
20/01/2025 00:00,191.59,(vau),,,,,115.91,(vau),183.91,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
20/01/2025 23:00,,,,,,,,,,,,,,,,,,,161.07,(vco),161.59,,,,,,,,153000,,,,153000,,
21/01/2025 00:00,97.74,(vau),,,,,52.62,(vau),120.62,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
21/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.59,,,,,,,,,,,,150470,,
22/01/2025 00:00,151.45,(vau),,,,,37.07,(vau),105.07,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
22/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.48,,,,,,,,,,,,154740,,
23/01/2025 00:00,101.69,(vau),,,,,37.5,(vau),105.14,(vc),,,67.65,(vau),,,,,,,,,,,,,,,,,,,,,
23/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.65,,,,,,,,,,,,150740,,
24/01/2025 00:00,84.04,(vau),,,,,36.24,(vau),104.24,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
24/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.28,,,,,,,,,,,,148630,,
25/01/2025 00:00,136.9,(vau),,,,,49.63,(vau),117.63,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
25/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.42,,,,,,,,,,,,149520,,
26/01/2025 00:00,233.98,(vau),,,,,129.95,(vau),197.95,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
26/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.23,,,,,,,,,,,,153340,,
27/01/2025 00:00,309.84,(vau),,,,,312.99,(vau),380.99,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
27/01/2025 23:00,,,,,,,,,,,,,,,,,,,161.07,(vco),161.07,(vco),,,,,,,153000,,,,153000,,
28/01/2025 00:00,109.38,(vau),,,,,33.39,(vau),101.39,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
28/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,159.16,,,,,,,,,,,,141390,,
29/01/2025 00:00,199.25,(vau),,,,,17.63,(vau),75.88,(vc),,,58.24,(vau),,,,,,,,,,,,,,,,,,,,,
29/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.89,,,,,,,,,,,,151840,,
30/01/2025 00:00,116.48,(vau),,,,,60.25,(vau),126.67,(vc),,,66.41,(vau),,,,,,,,,,,,,,,,,,,,,
30/01/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.91,,,,,,,,,,,,151900,,
31/01/2025 00:00,156.78,(vau),,,,,32.73,(vau),100.73,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
31/01/2025 23:00,,,,,,,,,,,,,,,,,,,161.47,(vco),161.12,,,,,,,,155000,,155000,,155000,,
01/02/2025 00:00,83.96,(vau),95.43,(vc),,,0,(vau),68,(vc),,,68,(vau),,,,,,,,,,,,,230864.26,(vc),,,,,,,
01/02/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.35,,,,,,,,,,,,153960,,
02/02/2025 00:00,54.61,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
02/02/2025 23:00,,,,,,,,,,,,,,,,,,,,,160.75,,,,,,,,,,,,151220,,
03/02/2025 00:00,106.88,(vau),,,,,0,(vau),60.92,(vc),,,60.92,(vau),,,,,,,,,,,,,,,,,,,,,
03/02/2025 23:00,,,,,,,,,,,,,,,,,,,159.94,(vco),159.94,(vco),,,,,,,146000,,,,146000,,
04/02/2025 00:00,159.33,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,,,,,,,,,,,,,,,,,
04/02/2025 23:00,,,,,,,,,,,,,,,,,,,,,161.27,,,,,,,,,,,,153530,,
05/02/2025 00:00,111.94,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,161.33,(vau),,,,,,,,,,,,,,,
05/02/2025 01:00,,,,,,,,,,,,,,,,,,,161.39,(vau),,,,,,,,,,,,,,,
05/02/2025 02:00,,,,,,,,,,,,,,,,,,,161.41,(vau),,,,,,,,,,,,,,,
05/02/2025 03:00,,,,,,,,,,,,,,,,,,,161.41,(vau),,,,,,,,,,,,,,,
05/02/2025 04:00,,,,,,,,,,,,,,,,,,,161.35,(vau),,,,,,,,,,,,,,,
05/02/2025 05:00,,,,,,,,,,,,,,,,,,,161.33,(vau),,,,,,,,,,,,,,,
05/02/2025 06:00,,,,,,,,,,,,,,,,,,,161.33,(vau),,,,,,,,,,,,,,,
05/02/2025 07:00,,,,,,,,,,,,,,,,,,,161.39,(vau),,,,,,,,,,,,,,,
05/02/2025 08:00,,,,,,,,,,,,,,,,,,,161.55,(vau),,,,,,,,,,,,,,,
05/02/2025 09:00,,,,,,,,,,,,,,,,,,,161.61,(vau),,,,,,,,,,,,,,,
05/02/2025 10:00,,,,,,,,,,,,,,,,,,,161.49,(vau),,,,,,,,,,,,,,,
05/02/2025 11:00,,,,,,,,,,,,,,,,,,,161.32,(vau),,,,,,,,,,,,,,,
05/02/2025 12:00,,,,,,,,,,,,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
05/02/2025 13:00,,,,,,,,,,,,,,,,,,,161,(vau),,,,,,,,,,,,,,,
05/02/2025 14:00,,,,,,,,,,,,,,,,,,,160.84,(vau),,,,,,,,,,,,,,,
05/02/2025 15:00,,,,,,,,,,,,,,,,,,,160.69,(vau),,,,,,,,,,,,,,,
05/02/2025 16:00,,,,,,,,,,,,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
05/02/2025 17:00,,,,,,,,,,,,,,,,,,,160.43,(vau),,,,,,,,,,,,,,,
05/02/2025 18:00,,,,,,,,,,,,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
05/02/2025 19:00,,,,,,,,,,,,,,,,,,,160.74,(vau),,,,,,,,,,,,,,,
05/02/2025 20:00,,,,,,,,,,,,,,,,,,,160.85,(vau),,,,,,,,,,,,,,,
05/02/2025 21:00,,,,,,,,,,,,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
05/02/2025 22:00,,,,,,,,,,,,,,,,,,,161.03,(vau),,,,,,,,,,,,,,,
05/02/2025 23:00,,,,,,,,,,,,,,,,,,,161.11,(vau),161.11,(vau),,,,,,,,,,,152764,,
06/02/2025 00:00,114.8,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,161.23,(vau),,,,,,,,,,,,,,,
06/02/2025 01:00,,,,,,,,,,,,,,,,,,,161.33,(vau),,,,,,,,,,,,,,,
06/02/2025 02:00,,,,,,,,,,,,,,,,,,,161.43,(vau),,,,,,,,,,,,,,,
06/02/2025 03:00,,,,,,,,,,,,,,,,,,,161.48,(vau),,,,,,,,,,,,,,,
06/02/2025 04:00,,,,,,,,,,,,,,,,,,,161.39,(vau),,,,,,,,,,,,,,,
06/02/2025 05:00,,,,,,,,,,,,,,,,,,,161.39,(vau),,,,,,,,,,,,,,,
06/02/2025 06:00,,,,,,,,,,,,,,,,,,,161.34,(vau),,,,,,,,,,,,,,,
06/02/2025 07:00,,,,,,,,,,,,,,,,,,,161.25,(vau),,,,,,,,,,,,,,,
06/02/2025 08:00,,,,,,,,,,,,,,,,,,,161.36,(vau),,,,,,,,,,,,,,,
06/02/2025 09:00,,,,,,,,,,,,,,,,,,,161.54,(vau),,,,,,,,,,,,,,,
06/02/2025 10:00,,,,,,,,,,,,,,,,,,,161.49,(vau),,,,,,,,,,,,,,,
06/02/2025 11:00,,,,,,,,,,,,,,,,,,,161.39,(vau),,,,,,,,,,,,,,,
06/02/2025 12:00,,,,,,,,,,,,,,,,,,,161.39,(vau),,,,,,,,,,,,,,,
06/02/2025 13:00,,,,,,,,,,,,,,,,,,,161.29,(vau),,,,,,,,,,,,,,,
06/02/2025 14:00,,,,,,,,,,,,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
06/02/2025 15:00,,,,,,,,,,,,,,,,,,,161.04,(vau),,,,,,,,,,,,,,,
06/02/2025 16:00,,,,,,,,,,,,,,,,,,,160.88,(vau),,,,,,,,,,,,,,,
06/02/2025 17:00,,,,,,,,,,,,,,,,,,,160.94,(vau),,,,,,,,,,,,,,,
06/02/2025 18:00,,,,,,,,,,,,,,,,,,,161.09,(vau),,,,,,,,,,,,,,,
06/02/2025 19:00,,,,,,,,,,,,,,,,,,,161.19,(vau),,,,,,,,,,,,,,,
06/02/2025 20:00,,,,,,,,,,,,,,,,,,,161.35,(vau),,,,,,,,,,,,,,,
06/02/2025 21:00,,,,,,,,,,,,,,,,,,,161.41,(vau),,,,,,,,,,,,,,,
06/02/2025 22:00,,,,,,,,,,,,,,,,,,,161.47,(vau),,,,,,,,,,,,,,,
06/02/2025 23:00,,,,,,,,,,,,,,,,,,,161.52,(vau),161.52,(vau),,,,,,,,,,,154981,,
07/02/2025 00:00,103.93,(vau),,,,,20.81,(vau),88.12,(vc),,,67.31,(vau),,,,,161.56,(vau),,,,,,,,,,,,,,,
07/02/2025 01:00,,,,,,,,,,,,,,,,,,,161.54,(vau),,,,,,,,,,,,,,,
07/02/2025 02:00,,,,,,,,,,,,,,,,,,,161.48,(vau),,,,,,,,,,,,,,,
07/02/2025 03:00,,,,,,,,,,,,,,,,,,,161.43,(vau),,,,,,,,,,,,,,,
07/02/2025 04:00,,,,,,,,,,,,,,,,,,,161.39,(vau),,,,,,,,,,,,,,,
07/02/2025 05:00,,,,,,,,,,,,,,,,,,,161.36,(vau),,,,,,,,,,,,,,,
07/02/2025 06:00,,,,,,,,,,,,,,,,,,,161.32,(vau),,,,,,,,,,,,,,,
07/02/2025 07:00,,,,,,,,,,,,,,,,,,,161.32,(vau),,,,,,,,,,,,,,,
07/02/2025 08:00,,,,,,,,,,,,,,,,,,,161.38,(vau),,,,,,,,,,,,,,,
07/02/2025 09:00,,,,,,,,,,,,,,,,,,,161.54,(vau),,,,,,,,,,,,,,,
07/02/2025 10:00,,,,,,,,,,,,,,,,,,,161.51,(vau),,,,,,,,,,,,,,,
07/02/2025 11:00,,,,,,,,,,,,,,,,,,,161.39,(vau),,,,,,,,,,,,,,,
07/02/2025 12:00,,,,,,,,,,,,,,,,,,,161.32,(vau),,,,,,,,,,,,,,,
07/02/2025 13:00,,,,,,,,,,,,,,,,,,,161.23,(vau),,,,,,,,,,,,,,,
07/02/2025 14:00,,,,,,,,,,,,,,,,,,,161.06,(vau),,,,,,,,,,,,,,,
07/02/2025 15:00,,,,,,,,,,,,,,,,,,,160.9,(vau),,,,,,,,,,,,,,,
07/02/2025 16:00,,,,,,,,,,,,,,,,,,,160.87,(vau),,,,,,,,,,,,,,,
07/02/2025 17:00,,,,,,,,,,,,,,,,,,,160.87,(vau),,,,,,,,,,,,,,,
07/02/2025 18:00,,,,,,,,,,,,,,,,,,,161,(vau),,,,,,,,,,,,,,,
07/02/2025 19:00,,,,,,,,,,,,,,,,,,,161.17,(vau),,,,,,,,,,,,,,,
07/02/2025 20:00,,,,,,,,,,,,,,,,,,,161.27,(vau),,,,,,,,,,,,,,,
07/02/2025 21:00,,,,,,,,,,,,,,,,,,,161.45,(vau),,,,,,,,,,,,,,,
07/02/2025 22:00,,,,,,,,,,,,,,,,,,,161.54,(vau),,,,,,,,,,,,,,,
07/02/2025 23:00,,,,,,,,,,,,,,,,,,,161.5,(vau),161.5,(vau),,,,,,,,,,,154850,,
08/02/2025 00:00,97.17,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,161.49,(vau),,,,,,,,,,,,,,,
08/02/2025 01:00,,,,,,,,,,,,,,,,,,,161.43,(vau),,,,,,,,,,,,,,,
08/02/2025 02:00,,,,,,,,,,,,,,,,,,,161.39,(vau),,,,,,,,,,,,,,,
08/02/2025 03:00,,,,,,,,,,,,,,,,,,,161.32,(vau),,,,,,,,,,,,,,,
08/02/2025 04:00,,,,,,,,,,,,,,,,,,,161.25,(vau),,,,,,,,,,,,,,,
08/02/2025 05:00,,,,,,,,,,,,,,,,,,,161.23,(vau),,,,,,,,,,,,,,,
08/02/2025 06:00,,,,,,,,,,,,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
08/02/2025 07:00,,,,,,,,,,,,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
08/02/2025 08:00,,,,,,,,,,,,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
08/02/2025 09:00,,,,,,,,,,,,,,,,,,,161.32,(vau),,,,,,,,,,,,,,,
08/02/2025 10:00,,,,,,,,,,,,,,,,,,,161.17,(vau),,,,,,,,,,,,,,,
08/02/2025 11:00,,,,,,,,,,,,,,,,,,,161,(vau),,,,,,,,,,,,,,,
08/02/2025 12:00,,,,,,,,,,,,,,,,,,,160.91,(vau),,,,,,,,,,,,,,,
08/02/2025 13:00,,,,,,,,,,,,,,,,,,,160.68,(vau),,,,,,,,,,,,,,,
08/02/2025 14:00,,,,,,,,,,,,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
08/02/2025 15:00,,,,,,,,,,,,,,,,,,,160.4,(vau),,,,,,,,,,,,,,,
08/02/2025 16:00,,,,,,,,,,,,,,,,,,,160.21,(vau),,,,,,,,,,,,,,,
08/02/2025 17:00,,,,,,,,,,,,,,,,,,,160.32,(vau),,,,,,,,,,,,,,,
08/02/2025 18:00,,,,,,,,,,,,,,,,,,,160.36,(vau),,,,,,,,,,,,,,,
08/02/2025 19:00,,,,,,,,,,,,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
08/02/2025 20:00,,,,,,,,,,,,,,,,,,,160.75,(vau),,,,,,,,,,,,,,,
08/02/2025 21:00,,,,,,,,,,,,,,,,,,,160.85,(vau),,,,,,,,,,,,,,,
08/02/2025 22:00,,,,,,,,,,,,,,,,,,,161.06,(vau),,,,,,,,,,,,,,,
08/02/2025 23:00,,,,,,,,,,,,,,,,,,,161.16,(vau),161.16,(vau),,,,,,,,,,,153010,,
09/02/2025 00:00,81.25,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,161.28,(vau),,,,,,,,,,,,,,,
09/02/2025 01:00,,,,,,,,,,,,,,,,,,,161.25,(vau),,,,,,,,,,,,,,,
09/02/2025 02:00,,,,,,,,,,,,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
09/02/2025 03:00,,,,,,,,,,,,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
09/02/2025 04:00,,,,,,,,,,,,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
09/02/2025 05:00,,,,,,,,,,,,,,,,,,,161.04,(vau),,,,,,,,,,,,,,,
09/02/2025 06:00,,,,,,,,,,,,,,,,,,,161,(vau),,,,,,,,,,,,,,,
09/02/2025 07:00,,,,,,,,,,,,,,,,,,,161.01,(vau),,,,,,,,,,,,,,,
09/02/2025 08:00,,,,,,,,,,,,,,,,,,,161.16,(vau),,,,,,,,,,,,,,,
09/02/2025 09:00,,,,,,,,,,,,,,,,,,,161.07,(vau),,,,,,,,,,,,,,,
09/02/2025 10:00,,,,,,,,,,,,,,,,,,,160.94,(vau),,,,,,,,,,,,,,,
09/02/2025 11:00,,,,,,,,,,,,,,,,,,,160.81,(vau),,,,,,,,,,,,,,,
09/02/2025 12:00,,,,,,,,,,,,,,,,,,,160.59,(vau),,,,,,,,,,,,,,,
09/02/2025 13:00,,,,,,,,,,,,,,,,,,,160.48,(vau),,,,,,,,,,,,,,,
09/02/2025 14:00,,,,,,,,,,,,,,,,,,,160.27,(vau),,,,,,,,,,,,,,,
09/02/2025 15:00,,,,,,,,,,,,,,,,,,,160.1,(vau),,,,,,,,,,,,,,,
09/02/2025 16:00,,,,,,,,,,,,,,,,,,,159.96,(vau),,,,,,,,,,,,,,,
09/02/2025 17:00,,,,,,,,,,,,,,,,,,,159.81,(vau),,,,,,,,,,,,,,,
09/02/2025 18:00,,,,,,,,,,,,,,,,,,,159.97,(vau),,,,,,,,,,,,,,,
09/02/2025 19:00,,,,,,,,,,,,,,,,,,,160.12,(vau),,,,,,,,,,,,,,,
09/02/2025 20:00,,,,,,,,,,,,,,,,,,,160.14,(vau),,,,,,,,,,,,,,,
09/02/2025 21:00,,,,,,,,,,,,,,,,,,,160.36,(vau),,,,,,,,,,,,,,,
09/02/2025 22:00,,,,,,,,,,,,,,,,,,,160.42,(vau),,,,,,,,,,,,,,,
09/02/2025 23:00,,,,,,,,,,,,,,,,,,,160.43,(vau),160.43,(vau),,,,,,,,,,,149604,,
10/02/2025 00:00,112.27,(vau),,,,,0,(vau),68,(vc),,,68,(vau),,,,,160.56,(vau),,,,,,,,,,,,,,,
10/02/2025 01:00,,,,,,,,,,,,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
10/02/2025 02:00,,,,,,,,,,,,,,,,,,,160.52,(vau),,,,,,,,,,,,,,,
